reach_id,site_id,date,reach,taxon_id,month,year,year_month,measured_reach_length,n,mean_wetted_width_m,sd_wetted_width_m,fixed_random_reach,1,2,3,target_taxa_present,site_int,increased
WALK.20170315.05,WALK,2017-03-15,05,NA,3,2017,2017_3,110,1,3.4298,0.8229173213129174,fixed,57,33,11,NA,532,depletion
WALK.20170316.05,WALK,2017-03-16,05,NA,3,2017,2017_3,NA,NA,3.4298,0.8229173213129174,fixed,114,66,22,NA,533,depletion
WALK.20171024.01,WALK,2017-10-24,01,NA,10,2017,2017_10,115,1,3.4298,0.8229173213129174,fixed,52,52,28,NA,534,depletion
WALK.20171025.03,WALK,2017-10-25,03,NA,10,2017,2017_10,100,1,3.4298,0.8229173213129174,fixed,54,32,9,NA,535,depletion
WALK.20171026.05,WALK,2017-10-26,05,NA,10,2017,2017_10,105,1,3.4298,0.8229173213129174,fixed,74,50,15,NA,536,depletion
WALK.20180328.05,WALK,2018-03-28,05,NA,3,2018,2018_3,110,1,3.4298,0.8229173213129174,fixed,34,22,13,NA,537,depletion
WALK.20181106.01,WALK,2018-11-06,01,NA,11,2018,2018_11,115,1,3.4298,0.8229173213129174,fixed,51,27,9,NA,538,depletion
WALK.20181107.03,WALK,2018-11-07,03,NA,11,2018,2018_11,100,1,3.4298,0.8229173213129174,fixed,51,18,4,NA,539,depletion
WALK.20181107.05,WALK,2018-11-07,05,NA,11,2018,2018_11,110,1,3.4298,0.8229173213129174,fixed,68,24,4,NA,540,depletion
WALK.20190319.01,WALK,2019-03-19,01,NA,3,2019,2019_3,114,1,3.4298,0.8229173213129174,fixed,50,18,8,NA,541,depletion
WALK.20190320.03,WALK,2019-03-20,03,NA,3,2019,2019_3,87,1,3.4298,0.8229173213129174,fixed,44,14,3,NA,542,depletion
WALK.20190320.05,WALK,2019-03-20,05,NA,3,2019,2019_3,111,1,3.4298,0.8229173213129174,fixed,40,15,5,NA,543,depletion
WALK.20191105.01,WALK,2019-11-05,01,NA,11,2019,2019_11,110,1,3.4298,0.8229173213129174,fixed,53,37,9,NA,544,depletion
WALK.20191106.03,WALK,2019-11-06,03,NA,11,2019,2019_11,88,1,3.4298,0.8229173213129174,fixed,50,11,2,NA,545,depletion
WALK.20191106.05,WALK,2019-11-06,05,NA,11,2019,2019_11,117,1,3.4298,0.8229173213129174,fixed,57,25,12,NA,546,depletion
WALK.20200318.01,WALK,2020-03-18,01,NA,3,2020,2020_3,117,1,3.4298,0.8229173213129174,fixed,39,27,8,NA,547,depletion
WALK.20200319.03,WALK,2020-03-19,03,NA,3,2020,2020_3,90,1,3.4298,0.8229173213129174,fixed,44,13,7,NA,548,depletion
WALK.20201102.01,WALK,2020-11-02,01,NA,11,2020,2020_11,117,1,3.4298,0.8229173213129174,fixed,51,51,27,NA,549,depletion
WALK.20201103.03,WALK,2020-11-03,03,NA,11,2020,2020_11,87,1,3.4298,0.8229173213129174,fixed,57,28,13,NA,550,depletion
WALK.20201104.05,WALK,2020-11-04,05,NA,11,2020,2020_11,116,1,3.4298,0.8229173213129174,fixed,68,53,20,NA,551,depletion
WALK.20210324.05,WALK,2021-03-24,05,NA,3,2021,2021_3,116,1,3.4298,0.8229173213129174,fixed,68,26,14,NA,552,depletion
WALK.20211109.01,WALK,2021-11-09,01,NA,11,2021,2021_11,113,1,3.4298,0.8229173213129174,fixed,50,21,6,NA,553,depletion
WALK.20211109.03,WALK,2021-11-09,03,NA,11,2021,2021_11,87,1,3.4298,0.8229173213129174,fixed,34,20,3,NA,554,depletion
WALK.20211110.05,WALK,2021-11-10,05,NA,11,2021,2021_11,117,1,3.4298,0.8229173213129174,fixed,68,27,7,NA,555,depletion
WALK.20220322.01,WALK,2022-03-22,01,NA,3,2022,2022_3,115,1,3.4298,0.8229173213129174,fixed,40,19,2,NA,556,depletion
WALK.20220322.03,WALK,2022-03-22,03,NA,3,2022,2022_3,87,1,3.4298,0.8229173213129174,fixed,32,8,2,NA,557,depletion
WALK.20220324.05,WALK,2022-03-24,05,NA,3,2022,2022_3,120,1,3.4298,0.8229173213129174,fixed,59,23,11,NA,558,depletion
WALK.20221108.01,WALK,2022-11-08,01,RHIATR,11,2022,2022_11,115,1,3.4298,0.8229173213129174,fixed,118,58,29,NA,559,depletion
WALK.20221108.03,WALK,2022-11-08,03,RHIATR,11,2022,2022_11,87,1,3.4298,0.8229173213129174,fixed,7,28,9,NA,560,no depletion
WALK.20221109.05,WALK,2022-11-09,05,RHIATR,11,2022,2022_11,120,1,3.4298,0.8229173213129174,fixed,61,37,19,NA,561,depletion
WALK.20221109.05,WALK,2022-11-09,05,NA,11,2022,2022_11,120,1,3.4298,0.8229173213129174,fixed,70,5,1,NA,562,depletion
WLOU.20170605.01,WLOU,2017-06-05,01,NA,6,2017,2017_6,84,1,2.2164273504273506,0.6972954390191988,fixed,1,4,0,N,563,depletion
WLOU.20170606.04,WLOU,2017-06-06,04,NA,6,2017,2017_6,100,1,2.2164273504273506,0.6972954390191988,fixed,6,4,3,NA,564,depletion
WLOU.20170607.07,WLOU,2017-06-07,07,NA,6,2017,2017_6,113,1,2.2164273504273506,0.6972954390191988,fixed,9,2,1,NA,565,depletion
WLOU.20170927.01,WLOU,2017-09-27,01,NA,9,2017,2017_9,84,1,2.2164273504273506,0.6972954390191988,fixed,5,5,7,NA,566,no depletion
WLOU.20170927.04,WLOU,2017-09-27,04,NA,9,2017,2017_9,100,1,2.2164273504273506,0.6972954390191988,fixed,31,8,4,NA,567,depletion
WLOU.20170928.07,WLOU,2017-09-28,07,NA,9,2017,2017_9,119,1,2.2164273504273506,0.6972954390191988,fixed,13,6,5,NA,568,depletion
WLOU.20180529.01,WLOU,2018-05-29,01,NA,5,2018,2018_5,84,1,2.2164273504273506,0.6972954390191988,fixed,7,3,0,N,569,depletion
WLOU.20180530.04,WLOU,2018-05-30,04,NA,5,2018,2018_5,100,1,2.2164273504273506,0.6972954390191988,fixed,6,7,5,NA,570,depletion
WLOU.20180531.07,WLOU,2018-05-31,07,NA,5,2018,2018_5,119,1,2.2164273504273506,0.6972954390191988,fixed,2,5,2,NA,571,depletion
WLOU.20180924.01,WLOU,2018-09-24,01,NA,9,2018,2018_9,84,1,2.2164273504273506,0.6972954390191988,fixed,7,7,3,NA,572,depletion
WLOU.20180925.04,WLOU,2018-09-25,04,NA,9,2018,2018_9,100,1,2.2164273504273506,0.6972954390191988,fixed,20,5,5,NA,573,depletion
WLOU.20190923.01,WLOU,2019-09-23,01,NA,9,2019,2019_9,84,1,2.2164273504273506,0.6972954390191988,fixed,15,14,6,NA,574,depletion
WLOU.20190924.04,WLOU,2019-09-24,04,NA,9,2019,2019_9,100,1,2.2164273504273506,0.6972954390191988,fixed,31,7,14,NA,575,depletion
WLOU.20190925.07,WLOU,2019-09-25,07,NA,9,2019,2019_9,119,1,2.2164273504273506,0.6972954390191988,fixed,17,3,5,NA,576,depletion
WLOU.20210525.01,WLOU,2021-05-25,01,NA,5,2021,2021_5,82,1,2.2164273504273506,0.6972954390191988,fixed,4,6,4,NA,577,depletion
WLOU.20210525.04,WLOU,2021-05-25,04,NA,5,2021,2021_5,81,1,2.2164273504273506,0.6972954390191988,fixed,7,5,4,NA,578,depletion
WLOU.20210526.07,WLOU,2021-05-26,07,NA,5,2021,2021_5,117,1,2.2164273504273506,0.6972954390191988,fixed,10,4,4,NA,579,depletion
WLOU.20210927.01,WLOU,2021-09-27,01,NA,9,2021,2021_9,81,1,2.2164273504273506,0.6972954390191988,fixed,8,15,6,NA,580,depletion
WLOU.20210928.04,WLOU,2021-09-28,04,NA,9,2021,2021_9,84,1,2.2164273504273506,0.6972954390191988,fixed,15,16,10,NA,581,depletion
WLOU.20210929.07,WLOU,2021-09-29,07,NA,9,2021,2021_9,114,1,2.2164273504273506,0.6972954390191988,fixed,20,10,5,NA,582,depletion
WLOU.20220711.01,WLOU,2022-07-11,01,NA,7,2022,2022_7,80,1,2.2164273504273506,0.6972954390191988,fixed,8,0,4,N,583,depletion
WLOU.20220712.04,WLOU,2022-07-12,04,NA,7,2022,2022_7,80,1,2.2164273504273506,0.6972954390191988,fixed,10,7,8,NA,584,depletion
WLOU.20220713.07,WLOU,2022-07-13,07,NA,7,2022,2022_7,113,1,2.2164273504273506,0.6972954390191988,fixed,3,5,4,NA,585,no depletion
WLOU.20220919.01,WLOU,2022-09-19,01,NA,9,2022,2022_9,73,1,2.2164273504273506,0.6972954390191988,fixed,9,11,6,NA,586,depletion
WLOU.20220920.04,WLOU,2022-09-20,04,NA,9,2022,2022_9,91,1,2.2164273504273506,0.6972954390191988,fixed,21,16,6,NA,587,depletion
WLOU.20220920.07,WLOU,2022-09-20,07,NA,9,2022,2022_9,112,1,2.2164273504273506,0.6972954390191988,fixed,25,9,5,NA,588,depletion
